review_id,date,city,platform,category,brand,delivery_time,order_context,raw_text,star_rating,cart_value_inr,surge_fee_paid,x,y,z,cluster
f2109876-5432-49b0-1c2d-3e4f5a6b7c8d,05/09/2025,Mumbai,Blinkit,Ice Cream,Kwality Wall's,55,Mumbai Monsoon,Surge pay kiya fir bhi 55 mins? Kwality Wall's pura paani ho gaya. Blinkit scam hai.,1,350,True,0.50014746,-13.292285,10.355533,65
e1098765-4321-40c1-2d3e-4f5a6b7c8d9e,12/04/2025,Bangalore,Swiggy Instamart,Snacking,Lays,68,Bangalore Silk Board Jam,Simply waste. 68 minutes and surge fee? Instamart is worse than silk board traffic.,1,210,True,3.162975,-11.559862,10.615431,66
d0987654-3210-41d2-3e4f-5a6b7c8d9e0f,22/02/2025,Delhi,Zepto,Personal Care,Pepsodent,12,Pre-Standup Breakfast,"Oye hoye, 12 mins and teeth are clean. Zepto Delhi is ek number.",5,190,False,0.8183577,-13.80719,12.694792,0
c9876543-2109-42e3-4f5a-6b7c8d9e0f1a,15/08/2025,Hyderabad,BigBasket Now,Snacking,Kurkure,15,Movie Marathon,"Hau, BB Now is fast! Kurkure for the binge watch in 15 mins. Zabardast experience.",5,220,False,2.9870305,-12.834074,10.927866,67
b8765432-1098-43f4-5a6b-7c8d9e0f1a2b,09/01/2025,Pune,Swiggy Instamart,Home Care,Surf Excel,14,Sudden Guest Arrival,Naad khula speed! Surf Excel in 14 mins. Instamart Pune service is top notch.,5,1250,False,0.16725309,-13.074611,13.703681,0
a7654321-0987-44a5-6b7c-8d9e0f1a2b3c,04/05/2025,Mumbai,Blinkit,Snacking,Maggi,12,Late Night Cravings,"Ek number! Blinkit delivered Maggi fatafat. No khali-pili surge, just fast.",5,180,False,1.5402732,-13.326442,12.213324,68
96543210-9876-45b6-7c8d-9e0f1a2b3c4d,19/12/2025,Bangalore,Zepto,Ice Cream,Magnum,11,IPL Finals,Sakkath! Magnum in 11 mins while match was on fire. Zepto Indiranagar is best.,5,580,False,-0.8131159,-13.417693,13.611735,0
85432109-8765-46c7-8d9e-0f1a2b3c4d5e,15/07/2025,Delhi,Swiggy Instamart,Snacking,Lays,55,Delhi Smog,"Bhai, 55 mins delivery for Lays? Surge fee kyu bharwa rahe ho jab itna slow ho?",2,150,True,1.5733985,-13.416733,12.804994,68
74321098-7654-47d8-9e0f-1a2b3c4d5e6f,02/11/2025,Hyderabad,Blinkit,Personal Care,Dove,16,Sudden Guest Arrival,Kirak speed! Dove soap in 16 mins for the guest. Blinkit Hyderabad is superb.,5,640,False,0.51669884,-13.276001,13.186338,0
63210987-6543-48e9-0f1a-2b3c4d5e6f7a,14/03/2025,Pune,BigBasket Now,Snacking,Kurkure,13,Late Night Cravings,Bhaari! Kurkure delivered when hunger was high. BB Now Pune is vishesh.,5,190,False,1.5988942,-13.654724,12.490851,68
52109876-5432-49f0-1a2b-3c4d5e6f7a8b,05/10/2025,Mumbai,Zepto,Home Care,Vim,15,PG Food Crisis,Fatafat delivery! Vim liquid reached the PG in 15 mins. Zepto Mumbai is ek number.,5,180,False,-0.14229815,-12.396902,12.893451,0
41098765-4321-40a1-2b3c-4d5e6f7a8b9c,22/02/2025,Bangalore,Blinkit,Snacking,Maggi,9,Pre-Standup Breakfast,"Macha, Blinkit is real tech. Maggi in 9 mins for breakfast. Sakkath!",5,250,False,0.91353935,-13.002856,12.343866,0
30987654-3210-41b2-3c4d-5e6f7a8b9c0d,18/08/2025,Delhi,Swiggy Instamart,Ice Cream,Kwality Wall's,14,Late Night Cravings,"Oye hoye, Kwality Wall's in 14 mins. Instamart Delhi is zabardast speed.",5,420,False,1.0027412,-14.333576,11.965026,69
29876543-2109-42c3-4d5e-6f7a8b9c0d1e,03/06/2025,Hyderabad,Zepto,Snacking,Lays,48,IPL Finals,Kya mazaak hai? 48 mins for Lays and surge fee taken? Zepto Hyderabad is slow.,1,180,True,1.8668568,-13.058937,11.2400675,48
18765432-1098-43d4-5e6f-7a8b9c0d1e2f,14/01/2025,Pune,Blinkit,Personal Care,Pepsodent,12,Pre-Standup Breakfast,Naad khula delivery! Pepsodent in 12 mins. Blinkit Pune never fails.,5,210,False,3.679766,-14.705999,9.091411,70
07654321-0987-44e5-6f7a-8b9c0d1e2f3a,28/05/2025,Mumbai,BigBasket Now,Home Care,Surf Excel,62,Mumbai Monsoon,Surge fee pay kiya but 1 hour+ delay for Surf Excel. BB Now is kachra service.,1,1350,True,0.47838712,-13.0218725,12.842103,0
f6543210-9876-45f6-7a8b-9c0d1e2f3a4b,10/11/2025,Bangalore,Swiggy Instamart,Snacking,Kurkure,11,Movie Marathon,Sakkath! Kurkure delivered to HSR in 11 mins. Instamart is fire.,5,190,False,-0.2040289,-12.948645,12.670235,0
e5432109-8765-46a7-8b9c-0d1e2f3a4b5c,15/04/2025,Delhi,Zepto,Home Care,Vim,50,Delhi Smog,"Bhai, dimag kharab. 50 mins and surge fee for Vim liquid? Zepto is failing.",2,240,True,-0.4370019,-13.460304,13.162171,0
d4321098-7654-47b8-9c0d-1e2f3a4b5c6d,09/07/2025,Hyderabad,Blinkit,Snacking,Maggi,14,Hangover Recovery,Kirak speed! Maggi for recovery in 14 mins. Blinkit Hyderabad is my savior.,5,180,False,1.486485,-14.6330595,10.518385,71
c3210987-6543-48c9-0d1e-2f3a4b5c6d7e,20/12/2025,Pune,BigBasket Now,Ice Cream,Magnum,12,Late Night Cravings,Bhaari experience! Magnum at midnight in 12 mins. BB Now Pune is top.,5,580,False,3.8186996,-12.540125,9.008797,72
b2109876-5432-49d0-1e2f-3a4b5c6d7e8f,15/06/2025,Mumbai,Swiggy Instamart,Snacking,Lays,18,Mumbai Monsoon,Fatafat Lays in Mumbai rains. Instamart service is ek number. Paisa vasool.,5,150,False,1.9521194,-12.256694,8.680116,16
a1098765-4321-40e1-2f3a-4b5c6d7e8f9a,12/03/2025,Bangalore,Zepto,Home Care,Surf Excel,10,Toddler/Baby Emergency,"Macha, Zepto HSR delivered Surf Excel in 10 mins. Sakkath help in emergency.",5,1200,False,1.241299,-14.35532,12.65297,73
90987654-3210-41f2-3a4b-5c6d7e8f9a0b,25/11/2025,Delhi,Blinkit,Personal Care,Dove,55,Delhi Smog,Surge fee was a scam. 55 mins for Dove? Blinkit service is a kalesh today.,1,650,True,-0.53665864,-12.490772,12.908484,0
89876543-2109-42a3-4b5c-6d7e8f9a0b1c,05/08/2025,Hyderabad,Swiggy Instamart,Snacking,Kurkure,15,IPL Finals,Kirak speed Guru! Kurkure in 15 mins. Instamart Hyderabad is the best.,5,220,False,3.6492558,-12.663346,11.357892,74
78765432-1098-43b4-5c6d-7e8f9a0b1c2d,14/02/2025,Pune,Zepto,Snacking,Maggi,48,Kantaala Afternoon,Surge charge liya and 48 mins wait? Zepto Pune service is giving me kantaala.,2,180,True,0.584607,-14.368438,9.586619,46
67654321-0987-44c5-6d7e-8f9a0b1c2d3e,19/07/2025,Mumbai,BigBasket Now,Ice Cream,Kwality Wall's,40,Mumbai Rains,Kwality Wall's was basically water. 40 mins in Mumbai Monsoon is too slow for ice cream.,1,320,False,0.47894454,-13.013191,12.148244,0
56543210-9876-45d6-7e8f-9a0b1c2d3e4f,04/04/2025,Bangalore,Blinkit,Personal Care,Pepsodent,65,Bangalore Silk Board Jam,Simply waste Guru. 65 minutes and surge fee? Blinkit is worse than Silk Board.,1,190,True,3.1959796,-11.552072,10.590583,66
45432109-8765-46e7-8f9a-0b1c2d3e4f5a,15/10/2025,Delhi,Swiggy Instamart,Home Care,Surf Excel,12,Sudden Guest Arrival,"Bhai, 12 mins for Surf Excel. Instamart Delhi service is oye hoye!",5,1150,False,3.608956,-12.306244,8.164466,75
34321098-7654-47f8-9a0b-1c2d3e4f5a6b,02/09/2025,Hyderabad,Zepto,Snacking,Lays,11,Late Night Cravings,"Hau, Zepto delivery is kirak! Lays in 11 mins at midnight. Zabardast.",5,160,False,1.8011512,-13.482404,8.349379,76
23210987-6543-48a9-0b1c-2d3e4f5a6b7c,18/06/2025,Pune,Blinkit,Home Care,Vim,14,PG Food Crisis,Vishesh delivery speed! Vim reached the PG in 14 mins. Blinkit Pune is bhaari.,5,180,False,3.1476126,-11.1942835,8.54581,34
12109876-5432-49b0-1c2d-3e4f5a6b7c8d,05/11/2025,Mumbai,Zepto,Snacking,Kurkure,12,IPL Finals,Ek number! Kurkure delivered fatafat for the match. Zepto Mumbai rocks.,5,210,False,4.031197,-14.174103,9.427258,77
01098765-4321-40c1-2d3e-4f5a6b7c8d9e,12/05/2025,Bangalore,BigBasket Now,Snacking,Maggi,15,Pre-Standup Breakfast,"Macha, BB Now is good. Maggi in 15 mins for breakfast. Sakkath experience.",5,240,False,0.8569236,-12.246534,12.112388,57
f0987654-3210-41d2-3e4f-5a6b7c8d9e0f,22/08/2025,Delhi,Zepto,Ice Cream,Magnum,62,Delhi Smog,Systumm hang! 62 mins for a Magnum even after surge? Zepto is a scam today.,1,550,True,-0.12894824,-12.5672865,13.0793,0
e9876543-2109-42e3-4f5a-6b7c8d9e0f1a,15/01/2025,Hyderabad,Swiggy Instamart,Home Care,Surf Excel,18,Toddler/Baby Emergency,Zabardast! Surf Excel in 18 mins for the baby's emergency. Instamart is kirak.,5,1400,False,0.7222509,-13.827954,13.6342,0
d8765432-1098-43f4-5a6b-7c8d9e0f1a2b,09/04/2025,Pune,Blinkit,Snacking,Lays,10,Post-Workout Fuel,Naad khula speed! Lays in 10 mins after my run. Blinkit Pune is the best.,5,150,False,0.17879939,-13.977731,13.37947,0
c7654321-0987-44a5-6b7c-8d9e0f1a2b3c,04/07/2025,Mumbai,Zepto,Ice Cream,Magnum,42,Mumbai Rains,Magnum melted like water. 42 mins in Mumbai rain is a waste of money. Kachra.,1,650,False,2.46889,-13.332266,9.901447,78
b6543210-9876-45b6-7c8d-9e0f1a2b3c4d,19/02/2025,Bangalore,Swiggy Instamart,Personal Care,Dove,55,Tech-park traffic,Simply waste Guru. 55 mins and surge fee? Instamart is stuck in a jam.,1,620,True,2.8526955,-12.87035,8.873223,50
a5432109-8765-46c7-8d9e-0f1a2b3c4d5e,15/05/2025,Delhi,BigBasket Now,Snacking,Kurkure,16,IPL Finals,"Bhai, Kurkure in 16 mins. BB Now Delhi service is full paisa vasool.",5,220,False,3.8660264,-13.413523,8.568075,79
94321098-7654-47d8-9e0f-1a2b3c4d5e6f,02/08/2025,Hyderabad,Blinkit,Home Care,Vim,15,Last-minute Pooja items,Kirak speed! Vim bar for the Pooja in 15 mins. Blinkit Hyderabad is great.,5,190,False,1.7533731,-14.186469,9.599874,55
83210987-6543-48e9-0f1a-2b3c4d5e6f7a,14/12/2025,Pune,Swiggy Instamart,Personal Care,Pepsodent,12,Pre-Standup Breakfast,Vishesh delivery speed! Pepsodent in 12 mins. Instamart Pune is ek number.,5,210,False,1.8162519,-14.777047,7.9981356,56
72109876-5432-49f0-1a2b-3c4d5e6f7a8b,05/10/2025,Mumbai,Blinkit,Snacking,Maggi,14,Late Night Cravings,Ek number! Maggi at 3 AM in 14 mins. Blinkit Mumbai is real fatafat.,5,240,False,2.9478238,-13.490098,7.2185063,80
61098765-4321-40a1-2b3c-4d5e6f7a8b9c,22/02/2025,Bangalore,Zepto,Snacking,Lays,11,IPL Finals,Sakkath! Lays in 11 mins for the match. Zepto Indiranagar is the goat.,5,180,False,2.5328164,-12.198871,10.403441,81
50987654-3210-41b2-3c4d-5e6f7a8b9c0d,18/06/2025,Delhi,Swiggy Instamart,Personal Care,Dove,58,Delhi Smog,"Bhai, 58 mins and surge fee? Instamart service is a total kalesh today.",1,680,True,-0.90826267,-13.393001,13.620516,0
49876543-2109-42c3-4d5e-6f7a8b9c0d1e,03/03/2025,Hyderabad,BigBasket Now,Snacking,Kurkure,15,Movie Marathon,"Hau, BB Now Hyderabad is fast! Kurkure for the movie in 15 mins. Zabardast.",5,210,False,3.0738401,-12.777674,10.852298,67
38765432-1098-43d4-5e6f-7a8b9c0d1e2f,14/01/2025,Pune,Zepto,Home Care,Surf Excel,14,Sudden Guest Arrival,Naad khula speed! Surf Excel in 14 mins. Zepto Pune never disappoints.,5,1100,False,3.0873144,-14.575616,7.6326823,82
27654321-0987-44e5-6f7a-8b9c0d1e2f3a,28/05/2025,Mumbai,Swiggy Instamart,Snacking,Maggi,18,Mumbai Monsoon,Fatafat Maggi delivery in Mumbai rains. Instamart is paisa vasool.,5,240,False,1.9523202,-12.272373,8.715929,16
16543210-9876-45f6-7a8b-9c0d1e2f3a4b,10/11/2025,Bangalore,Blinkit,Ice Cream,Magnum,12,Late Night Cravings,"Macha, 12 mins for Magnum. Blinkit Indiranagar is salla saltha!",5,550,False,2.6297328,-13.482581,8.0567465,83
05432109-8765-46a7-8b9c-0d1e2f3a4b5c,15/04/2025,Delhi,Zepto,Snacking,Lays,55,IPL Finals,"Bhai, surge fee leke bhi 55 mins? Systumm fail ho gaya inka. Disappointed.",1,210,True,4.339018,-13.112413,7.953168,84
f4321098-7654-47b8-9c0d-1e2f3a4b5c6d,09/07/2025,Hyderabad,Swiggy Instamart,Personal Care,Pepsodent,14,Pre-Standup Breakfast,Kirak speed! Pepsodent in 14 mins. Instamart Hyderabad is the best.,5,220,False,3.6771522,-12.678146,11.384867,74
e3210987-6543-48c9-0d1e-2f3a4b5c6d7e,20/12/2025,Pune,Blinkit,Snacking,Kurkure,13,Late Night Cravings,Bhaari! Kurkure delivered fast at night. Blinkit Pune is top notch.,5,190,False,2.9999826,-14.1611,10.569949,85
d2109876-5432-49d0-1e2f-3a4b5c6d7e8f,15/06/2025,Mumbai,BigBasket Now,Home Care,Vim,15,PG Food Crisis,Ek number! Vim liquid in 15 mins. BB Now Mumbai service is fatafat.,5,210,False,3.924076,-12.521087,7.3153806,86
c1098765-4321-40e1-2d3e-4f5a6b7c8d9e,12/03/2025,Bangalore,Swiggy Instamart,Snacking,Maggi,10,Movie Marathon,"Macha, Maggi in 10 mins. Instamart HSR is simply sakkath speed.",5,240,False,0.6907708,-14.34085,12.934329,87
b0987654-3210-41f2-3a4b-5c6d7e8f9a0b,25/11/2025,Delhi,Zepto,Home Care,Surf Excel,52,Delhi Smog,"Bhai, surge fee was a scam today. 52 mins for Surf Excel. Kalesh experience.",1,1350,True,2.2138143,-14.227486,11.022191,47
a9876543-2109-42a3-4b5c-6d7e8f9a0b1c,05/08/2025,Hyderabad,Blinkit,Snacking,Lays,12,IPL Finals,Kirak speed! Lays in 12 mins. Blinkit Hyderabad is zabardast for matches.,5,180,False,0.37526137,-12.807295,8.550671,88
98765432-1098-43b4-5c6d-7e8f9a0b1c2d,14/02/2025,Pune,Swiggy Instamart,Snacking,Kurkure,48,Kantaala Afternoon,Surge pay kiya but 48 mins for Kurkure? Instamart Pune is giving kantaala.,2,190,True,0.6870051,-14.459867,9.25898,46
87654321-0987-44c5-6d7e-8f9a0b1c2d3e,19/07/2025,Mumbai,Zepto,Ice Cream,Kwality Wall's,35,Mumbai Rains,Kwality Wall's was all melted. 35 mins in Mumbai rains. Zepto failed today.,2,320,False,0.50510967,-12.203899,11.570614,89
76543210-9876-45d6-7e8f-9a0b1c2d3e4f,04/04/2025,Bangalore,BigBasket Now,Home Care,Vim,14,Last-minute Pooja items,Sakkath! Vim in 14 mins near Bellandur. BB Now is real tech speed.,5,210,False,5.1101923,-10.399167,6.3980565,61
65432109-8765-46e7-8f9a-0b1c2d3e4f5a,15/10/2025,Delhi,Blinkit,Snacking,Maggi,11,Hangover Recovery,Oye hoye! Maggi in 11 mins. Blinkit Delhi service is pure systumm.,5,240,False,2.4522939,-12.161036,8.1736965,90
7b1e4a20-5c3d-4e5f-8a1b-2c3d4e5f6a8c,14/02/2025,Bangalore,Zepto,Snacking,Maggi,12,Late Night Cravings,"Macha, Zepto delivered in 12 mins at 2 AM. Sakkath speed for my hunger!",5,350,False,-1.0394154,-13.166886,13.86347,0
a2b3c4d5-e6f7-4a8b-9c0d-1e2f3a4b5c7d,22/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,42,Mumbai Rains,Magnum pura milk ban gaya. 42 mins in Mumbai rains and Blinkit is still slow. Kachra service.,1,550,True,0.14681852,-13.622761,13.610175,0
f8e7d6c5-b4a3-4321-8765-43210fedcb01,10/11/2025,Delhi,Swiggy Instamart,Snacking,Kurkure,10,IPL Finals,Systumm hang delivery! Kurkure reached before the first over ended. Oye hoye!,5,220,False,0.66002196,-12.781569,11.960035,0
d5c4b3a2-1e9f-4d8c-7b6a-5f4e3d2c1b1b,05/03/2025,Hyderabad,BigBasket Now,Home Care,Surf Excel,55,Sudden Guest Arrival,Baigan! 55 minutes for Surf Excel and they charged surge? BB Now is too slow for Hyderabad.,2,1100,True,1.047689,-13.291679,13.181045,0
c3b4a5d6-e7f8-4a9b-0c1d-2e3f4a5b6c7d,18/05/2025,Pune,Blinkit,Snacking,Lays,11,Movie Marathon,Bhaari experience! Lays in 11 mins. Blinkit Pune service is ekdum vishesh.,5,180,False,0.51156324,-13.693761,13.234928,0
e6f7a8b9-c0d1-4e2f-3a4b-5c6d7e8f9a0b,12/08/2025,Mumbai,Swiggy Instamart,Snacking,Maggi,60,Mumbai Monsoon,Public pagal hai kya? 60 mins and surge fee for Maggi? Instamart service is kachra.,1,240,True,1.4351623,-13.519742,9.655404,-1
a9b8c7d6-e5f4-4321-0987-6543210fedca,25/09/2025,Bangalore,Zepto,Home Care,Vim,48,Bangalore Silk Board Jam,"Guru, 48 mins and surge fee? Simply waste. HSR traffic is better than Zepto delivery today.",2,280,True,1.4445033,-12.28422,11.036464,4
b2c3d4e5-f6a7-4b8c-9d0e-1f2a3b4c5d6e,02/04/2025,Delhi,BigBasket Now,Personal Care,Dove,14,Pre-Standup Breakfast,"Bhai, Dove soap in 14 mins. BB Now Delhi is real power. No kalesh, just speed.",5,650,False,0.57424366,-13.496446,12.681484,0
9e8d7c6b-5f4e-4d3c-2b1a-0e9f8d7c6b5b,28/10/2025,Hyderabad,Blinkit,Personal Care,Pepsodent,12,Toddler/Baby Emergency,Kirak speed! Pepsodent delivered in 12 mins. Blinkit Hyderabad is zabardast.,5,190,False,0.40459943,-12.785445,8.511092,88
8f7e6d5c-4b32-4109-8765-43210fedcba1,14/06/2025,Pune,Zepto,Home Care,Surf Excel,50,Kantaala Afternoon,Surge pay kiya but 50 mins wait? Zepto is giving me heavy kantaala. Bad experience.,2,1250,True,0.5863063,-14.533398,9.40646,46
f2e3d4c5-b6a7-48d9-0c1b-2a3b4c5d6e7f,31/01/2025,Bangalore,Swiggy Instamart,Snacking,Kurkure,9,PG Food Crisis,"Macha, simply superb! Kurkure arrived in 9 mins. Indiranagar service is fire.",5,190,False,0.103172466,-13.767949,11.424318,18
e3d4c5b6-a7f8-49e0-1d2c-3b4a5c6d7e8f,15/11/2025,Delhi,Blinkit,Ice Cream,Kwality Wall's,58,Delhi Smog,Systumm hang ho gaya inka. 58 mins and surge fee for Kwality Wall's? Blinkit is a scam.,1,380,True,1.6018791,-14.018866,11.366251,2
d4c5b6a7-f8e9-40d1-2c3b-4a5c6d7e8f9a,08/07/2025,Mumbai,BigBasket Now,Ice Cream,Magnum,38,Mumbai Rains,Magnum was half melted by the time it reached. 38 mins in Mumbai rains is too slow.,2,650,False,2.5411708,-14.445166,9.891835,54
c5b6a7d8-e9f0-41e2-3b4c-5d6e7f8a9b0c,22/03/2025,Hyderabad,Zepto,Snacking,Maggi,11,Sudden Guest Arrival,"Hau, Zepto delivery is kirak! Maggi in 11 mins. Hyderabad service is zabardast.",5,240,False,1.7757288,-13.514227,8.361967,76
b6a7d8e9-f0c1-42d3-4b5c-6d7e8f9a0b1c,18/10/2025,Pune,Swiggy Instamart,Home Care,Vim,15,Last-minute Pooja items,Vishesh delivery speed! Vim reached in 15 mins. Instamart is naad khula.,5,210,False,3.2376273,-11.124655,8.375761,34
a7d8e9f0-c1b2-43d4-5b6c-7d8e9f0a1b2c,28/08/2025,Mumbai,Blinkit,Personal Care,Dove,65,Mumbai Monsoon,Kachra service. 65 mins for Dove after surge? Blinkit is failing in Mumbai rains.,1,620,True,1.8679156,-13.044096,10.584069,91
9e8f9a0b-1c2d-44d5-6b7c-8d9e0f1a2b3c,10/10/2025,Delhi,Zepto,Snacking,Lays,12,Late Night Cravings,"Bhai, Zepto speed is next level. Lays in 12 mins. Oye hoye swaad aa gaya!",5,150,False,0.7081159,-13.120054,11.438845,49
8d7e8f9a-0b1c-45c6-7b8c-9d0e1f2a3b4c,04/05/2025,Bangalore,BigBasket Now,Snacking,Kurkure,72,Bangalore Silk Board Jam,Simply waste Guru. 72 mins for Kurkure with surge? BB Now is stuck in traffic.,1,210,True,2.7714949,-12.810627,8.954208,50
7c6d7e8f-9a0b-46c7-8b9c-0d1e2f3a4b5c,19/06/2025,Hyderabad,Swiggy Instamart,Personal Care,Pepsodent,15,Pre-Standup Breakfast,Zabardast! Pepsodent reached before my shower. Instamart Hyderabad is kirak.,5,190,False,4.1331863,-14.164164,7.282904,51
6b5c6d7e-8f9a-47b8-9c0d-1e2f3a4b5c6d,14/03/2025,Pune,Blinkit,Ice Cream,Kwality Wall's,14,Movie Marathon,Bhaari experience! Kwality Wall's in 14 mins. Pune late night scene is set with Blinkit.,5,320,False,-0.19534263,-13.382769,12.395882,0
5d4c3b2a-1e9f-48a9-0b1c-2d3e4f5a6b7c,22/12/2025,Mumbai,Zepto,Snacking,Lays,16,Late Night Cravings,Ek number delivery! Lays delivered fatafat by Zepto. Mumbai speed is best.,5,150,False,0.5597885,-13.5707445,13.146458,0
4c3b2a1e-0f9d-49a0-1b2c-3d4e5f6a7b8c,11/08/2025,Bangalore,Swiggy Instamart,Home Care,Surf Excel,45,Bangalore Silk Board Jam,Adjust maadi bolke 45 mins laga diye. Surge fee was waste. Instamart is slow.,2,1200,True,1.2669605,-12.9031315,8.179327,52
3b2a1e0f-9d8c-40a1-2b3c-4d5e6f7a8b9c,05/06/2025,Delhi,Blinkit,Snacking,Maggi,10,IPL Finals,Systumm hang level delivery! Maggi in 10 mins for the finals. Oye hoye swaad!,5,240,False,2.327959,-12.959034,12.274119,53
2a1e0f9d-8c7b-41a2-3b4c-5d6e7f8a9b0c,15/07/2025,Mumbai,BigBasket Now,Ice Cream,Kwality Wall's,35,Mumbai Rains,Kwality Wall's was all water by 35 mins. Mumbai rains and BB Now is bad combo.,2,320,False,0.021497782,-13.113845,13.480528,0
1e0f9d8c-7b6a-42b3-4c5d-6e7f8a9b0c1d,18/10/2025,Hyderabad,Zepto,Home Care,Surf Excel,15,Toddler/Baby Emergency,Kirak speed! Surf Excel reached in 15 mins for the emergency. Zepto is the best.,5,1350,False,1.2266618,-13.281023,9.132519,-1
0f9e8d7c-6b5a-43c4-5d6e-7f8a9b0c1d2e,03/04/2025,Pune,Swiggy Instamart,Personal Care,Dove,12,Pre-Standup Breakfast,Vishesh delivery! Dove in 12 mins. Instamart Pune service is really ek number.,5,680,False,1.8352871,-14.802989,7.9397826,56
f9e8d7c6-b5a4-44d5-6e7f-8a9b0c1d2e3f,25/01/2025,Delhi,Blinkit,Snacking,Kurkure,58,Delhi Smog,"Bhai, surge fee leke bhi 58 mins? Dimag kharab kar diya Blinkit ne. Scam service.",1,210,True,1.4729526,-13.839718,10.915293,2
e8d7c6b5-a432-45e6-7f8a-9b0c1d2e3f4a,15/09/2025,Bangalore,Zepto,Personal Care,Pepsodent,11,Post-Workout Fuel,Sakkath speed! Pepsodent arrived just as I finished my gym. Zepto HSR is goat.,5,190,False,0.6225676,-12.081813,12.6486435,57
d7c6b5a4-3210-46f7-8a9b-0c1d2e3f4a5b,12/07/2025,Mumbai,BigBasket Now,Snacking,Kurkure,18,Mumbai Monsoon,Fatafat delivery in Mumbai rain! Kurkure arrived hot. BB Now is paisa vasool.,5,210,False,1.7637515,-12.400374,9.169408,16
c6b5a432-1098-47a8-9b0c-1d2e3f4a5b6c,15/06/2025,Hyderabad,Swiggy Instamart,Ice Cream,Magnum,13,Late Night Cravings,Kya mazaak hai speed! Magnum delivered in 13 mins. Instamart is zabardast.,5,550,False,2.9167953,-13.42743,9.145931,58
b5a43210-9876-48b9-0c1d-2e3f4a5b6c7d,28/11/2025,Delhi,Zepto,Home Care,Vim,16,Sudden Guest Arrival,Zepto saved me from a kalesh! Vim arrived in 16 mins for the dishes.,5,280,False,3.2398572,-14.649271,10.380704,59
a4321098-7654-49c0-1d2e-3f4a5b6c7d8e,11/04/2025,Pune,Blinkit,Snacking,Maggi,10,Movie Marathon,Naad khula speed! Maggi delivered before the intro. Blinkit Pune is top.,5,240,False,0.25157213,-14.071009,11.617149,18
93210987-6543-40d1-2e3f-4a5b6c7d8e9f,02/08/2025,Mumbai,Swiggy Instamart,Home Care,Surf Excel,50,Mumbai Monsoon,Public pagal hai kya? 50 mins and extra surge for Surf Excel? Instamart is kachra.,1,1350,True,2.7852628,-13.800753,8.604093,60
82109876-5432-41e2-3f4a-5b6c7d8e9f0a,19/02/2025,Bangalore,BigBasket Now,Personal Care,Dove,14,Tech-park traffic,Sakkath experience. Dove delivered in 14 mins near Bellandur. BB Now is real tech.,5,680,False,5.155436,-10.348998,6.353393,61
71098765-4321-42f3-4a5b-6c7d8e9f0a1b,25/06/2025,Hyderabad,Blinkit,Snacking,Lays,49,Power Cut (UPS Down),Baigan! Surge fee charged but 49 mins delivery. Blinkit is disappointing today.,2,150,True,3.1287177,-14.434894,8.551174,62
60987654-3210-43a4-5b6c-7d8e9f0a1b2c,14/12/2025,Delhi,Zepto,Ice Cream,Kwality Wall's,12,Late Night Cravings,Oye hoye swaad! Kwality Wall's at midnight in 12 mins. Zepto Delhi is pure systumm.,5,320,False,4.7763677,-13.18455,6.9855747,45
59876543-2109-44b5-6c7d-8e9f0a1b2c3d,05/10/2025,Pune,BigBasket Now,Home Care,Vim,20,Sudden Guest Arrival,Bhaari service. BB Now delivered Vim in 20 mins. Pune city speed is good.,5,240,False,3.4826374,-13.197359,7.3440166,63
48765432-1098-45c6-7d8e-9f0a1b2c3d4e,15/05/2025,Bangalore,Blinkit,Snacking,Maggi,10,Post-Workout Fuel,"Macha, 10 mins delivery for Maggi. Blinkit Indiranagar is the real deal. Sakkath!",5,240,False,-0.000886226,-12.822094,12.495716,0
37654321-0987-46d7-8e9f-0a1b2c3d4e5f,20/07/2025,Mumbai,Zepto,Personal Care,Pepsodent,15,Mumbai Rains,Fatafat Pepsodent delivery even in rains. Zepto is ek number in Mumbai.,5,190,False,0.5772476,-13.2616415,13.453872,0
26543210-9876-47e8-9f0a-1b2c3d4e5f6a,11/03/2025,Hyderabad,Swiggy Instamart,Snacking,Kurkure,12,IPL Finals,Kirak speed Guru! Kurkure delivered before the first wicket fell. Instamart is fire.,5,210,False,2.6583874,-12.650908,6.888896,64
15432109-8765-48f9-0a1b-2c3d4e5f6a7b,30/11/2025,Delhi,BigBasket Now,Home Care,Surf Excel,15,Delhi Smog,"Bhai, 15 mins for Surf Excel in this smog. BB Now is full power speed.",5,1200,False,0.23399077,-12.859115,13.254751,0
04321098-7654-49a0-1b2c-3d4e5f6a7b8c,18/06/2025,Pune,Zepto,Snacking,Lays,11,PG Food Crisis,Vishesh delivery! Lays saved my night. Zepto Pune is simply bhaari speed.,5,150,False,0.8353976,-12.97302,13.055576,0
f3210987-6543-40b1-2c3b-4a5c6d7e8f9a,05/09/2025,Mumbai,Blinkit,Ice Cream,Magnum,55,Mumbai Monsoon,Surge pay kiya fir bhi 55 mins? Magnum pura melted kachra hai. Blinkit scam.,1,650,True,0.49944368,-13.290711,10.334051,65
